2025-12-19 02:34:23,253 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:23,353 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:23,455 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:23,556 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:23,657 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:23,758 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:23,859 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:23,960 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:24,061 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:24,162 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:24,263 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:24,364 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:24,467 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:24,570 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:24,678 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:24,779 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:24,884 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:24,985 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:25,089 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:25,193 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:25,294 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:25,398 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:25,499 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:25,600 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:25,701 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:25,802 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:25,902 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:26,005 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
